ID	Intron	GName	GID	Combined_H_repo	PatientA_C_repro	PatientB_C_repo	MDA_repro	MCF_repro	Combined_H	PatientA_C	PatientB_C	MDA	MCF
7I_E4F1___ENSG00000167967___ENST00000301727___protein_coding___protein_coding	7I	E4F1	ENSG00000167967	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
7I_EEF2___ENSG00000167658___ENST00000309311___protein_coding___protein_coding	7I	EEF2	ENSG00000167658	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00837619519667505	0	0
7I_EIF3CL___ENSG00000205609___ENST00000398944___protein_coding___protein_coding	7I	EIF3CL	ENSG00000205609	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00963897117785683	0
7I_EIF4A1___ENSG00000161960___ENST00000578495___protein_coding___protein_coding	7I	EIF4A1	ENSG00000161960	TRUE	TRUE	TRUE	TRUE	TRUE	0.0538415821396168	0.0708399246776232	0.0858560007659193	0.115667654134282	0.101142647354842
7I_ELAC2___ENSG00000006744___ENST00000446899___protein_coding___protein_coding	7I	ELAC2	ENSG00000006744	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
7I_ELMSAN1___ENSG00000156030___ENST00000423556___protein_coding___protein_coding	7I	ELMSAN1	ENSG00000156030	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
7I_ERLEC1___ENSG00000068912___ENST00000405123___protein_coding___protein_coding	7I	ERLEC1	ENSG00000068912	FALSE	FALSE	TRUE	TRUE	FALSE	0.00163896898138769	0	0.0104702439958438	0.0337363991224989	0.0144489496221203
7I_ESRP2___ENSG00000103067___ENST00000473183___protein_coding___protein_coding	7I	ESRP2	ENSG00000103067	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0.00288978992442406
7I_ESRP2___ENSG00000103067___ENST00000566774___protein_coding___lncRNA	7I	ESRP2	ENSG00000103067	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00745683417659191	0	0	0.00288978992442406
7I_EXOSC10___ENSG00000171824___ENST00000376936___protein_coding___protein_coding	7I	EXOSC10	ENSG00000171824	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00144489496221203
7I_FADS3___ENSG00000221968___ENST00000527379___protein_coding___protein_coding	7I	FADS3	ENSG00000221968	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
7I_FAH___ENSG00000103876___ENST00000407106___protein_coding___protein_coding	7I	FAH	ENSG00000103876	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0.00209404879916876	0.0240974279446421	0
7I_FAM129B___ENSG00000136830___ENST00000373312___protein_coding___protein_coding	7I	FAM129B	ENSG00000136830	TRUE	FALSE	FALSE	FALSE	FALSE	0.0497262120006845	0	0.00418809759833753	0	0.00144489496221203
7I_FAM50A___ENSG00000071859___ENST00000393600___protein_coding___protein_coding	7I	FAM50A	ENSG00000071859	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0
7I_FHOD1___ENSG00000135723___ENST00000258201___protein_coding___protein_coding	7I	FHOD1	ENSG00000135723	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00144489496221203
7I_FKBP4___ENSG00000004478___ENST00000001008___protein_coding___protein_coding	7I	FKBP4	ENSG00000004478	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0.0337363991224989	0
7I_FN1___ENSG00000115414___ENST00000421182___protein_coding___protein_coding	7I	FN1	ENSG00000115414	TRUE	FALSE	TRUE	TRUE	FALSE	0.0145063265863121	0.00745683417659191	0.0146583415941813	0.0385558847114273	0
7I_FOXRED1___ENSG00000110074___ENST00000263578___protein_coding___protein_coding	7I	FOXRED1	ENSG00000110074	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
7I_FTSJ3___ENSG00000108592___ENST00000427159___protein_coding___protein_coding	7I	FTSJ3	ENSG00000108592	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0.00372841708829596	0	0	0
7I_GAPDH___ENSG00000111640___ENST00000229239___protein_coding___protein_coding	7I	GAPDH	ENSG00000111640	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0.00144489496221203
7I_GBP4___ENSG00000162654___ENST00000355754___protein_coding___protein_coding	7I	GBP4	ENSG00000162654	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.0260989196180717	0	0	0
7I_GET4___ENSG00000239857___ENST00000265857___protein_coding___protein_coding	7I	GET4	ENSG00000239857	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0	0	0	0
7I_GNB3___ENSG00000111664___ENST00000229264___protein_coding___protein_coding	7I	GNB3	ENSG00000111664	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00418809759833753	0	0.00144489496221203
7I_GOLGA8Q___ENSG00000178115___ENST00000562783___protein_coding___protein_coding	7I	GOLGA8Q	ENSG00000178115	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
7I_GOLGA8T___ENSG00000261247___ENST00000569052___protein_coding___protein_coding	7I	GOLGA8T	ENSG00000261247	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
7I_GPAA1___ENSG00000197858___ENST00000355091___protein_coding___protein_coding	7I	GPAA1	ENSG00000197858	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
7I_GRAMD2B___ENSG00000155324___ENST00000513040___protein_coding___protein_coding	7I	GRAMD2B	ENSG00000155324	FALSE	FALSE	FALSE	FALSE	FALSE	0.02130659675804	0	0	0	0.00144489496221203
7I_GRAMD4___ENSG00000075240___ENST00000406902___protein_coding___protein_coding	7I	GRAMD4	ENSG00000075240	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0.00372841708829596	0	0	0
7I_GRN___ENSG00000030582___ENST00000053867___protein_coding___protein_coding	7I	GRN	ENSG00000030582	FALSE	FALSE	FALSE	TRUE	FALSE	0.00163896898138769	0	0.00628214639750629	0.0722922838339262	0
7I_GSPT1___ENSG00000103342___ENST00000563468___protein_coding___protein_coding	7I	GSPT1	ENSG00000103342	FALSE	FALSE	FALSE	FALSE	FALSE	0.00491690694416308	0	0	0	0
7I_GUK1___ENSG00000143774___ENST00000366730___protein_coding___protein_coding	7I	GUK1	ENSG00000143774	FALSE	FALSE	TRUE	FALSE	FALSE	0.00163896898138769	0	0.0397869271842065	0.0337363991224989	0
7I_GYS1___ENSG00000104812___ENST00000263276___protein_coding___protein_coding	7I	GYS1	ENSG00000104812	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.0969388442956949	0.00209404879916876	0	0
7I_HDAC10___ENSG00000100429___ENST00000349505___protein_coding___protein_coding	7I	HDAC10	ENSG00000100429	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
7I_HDGFL2___ENSG00000167674___ENST00000616600___protein_coding___protein_coding	7I	HDGFL2	ENSG00000167674	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0192779423557137	0
7I_HINFP___ENSG00000172273___ENST00000350777___protein_coding___protein_coding	7I	HINFP	ENSG00000172273	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
7I_HMG20B___ENSG00000064961___ENST00000416526___protein_coding___protein_coding	7I	HMG20B	ENSG00000064961	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00963897117785683	0
7I_HNRNPAB___ENSG00000197451___ENST00000358344___protein_coding___protein_coding	7I	HNRNPAB	ENSG00000197451	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0
7I_HOOK2___ENSG00000095066___ENST00000264827___protein_coding___protein_coding	7I	HOOK2	ENSG00000095066	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
7I_HSP90AB1___ENSG00000096384___ENST00000620073___protein_coding___protein_coding	7I	HSP90AB1	ENSG00000096384	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0.00418809759833753	0	0
7I_HSPA5___ENSG00000044574___ENST00000324460___protein_coding___protein_coding	7I	HSPA5	ENSG00000044574	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
7I_HTRA2___ENSG00000115317___ENST00000258080___protein_coding___protein_coding	7I	HTRA2	ENSG00000115317	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.0337363991224989	0
7I_HYOU1___ENSG00000149428___ENST00000530473___protein_coding___protein_coding	7I	HYOU1	ENSG00000149428	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.00209404879916876	0	0
7I_IDH3A___ENSG00000166411___ENST00000299518___protein_coding___protein_coding	7I	IDH3A	ENSG00000166411	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00418809759833753	0.00481948558892842	0
7I_IDH3B___ENSG00000101365___ENST00000380851___protein_coding___protein_coding	7I	IDH3B	ENSG00000101365	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0144584567667852	0
7I_IFRD2___ENSG00000214706___ENST00000417626___protein_coding___protein_coding	7I	IFRD2	ENSG00000214706	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
7I_IMPDH2___ENSG00000178035___ENST00000429182___protein_coding___protein_coding	7I	IMPDH2	ENSG00000178035	FALSE	TRUE	TRUE	FALSE	FALSE	0	0.0111852512648879	0.0125642927950126	0.0192779423557137	0.00433468488663609
7I_ING3___ENSG00000071243___ENST00000315870___protein_coding___protein_coding	7I	ING3	ENSG00000071243	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0.0240974279446421	0.00144489496221203
7I_IRF7___ENSG00000185507___ENST00000397570___protein_coding___protein_coding	7I	IRF7	ENSG00000185507	FALSE	FALSE	FALSE	FALSE	FALSE	0.00819484490693847	0	0	0.00481948558892842	0.00144489496221203
7I_JAG2___ENSG00000184916___ENST00000347004___protein_coding___protein_coding	7I	JAG2	ENSG00000184916	FALSE	FALSE	FALSE	FALSE	FALSE	0.0114727828697139	0	0.00209404879916876	0	0
7I_KHK___ENSG00000138030___ENST00000260599___protein_coding___protein_coding	7I	KHK	ENSG00000138030	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
7I_KHSRP___ENSG00000088247___ENST00000595223___protein_coding___protein_coding	7I	KHSRP	ENSG00000088247	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
7I_KIAA0930___ENSG00000100364___ENST00000251993___protein_coding___protein_coding	7I	KIAA0930	ENSG00000100364	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
7I_KIF18B___ENSG00000186185___ENST00000590129___protein_coding___protein_coding	7I	KIF18B	ENSG00000186185	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
7I_KMT2B___ENSG00000272333___ENST00000420124___protein_coding___protein_coding	7I	KMT2B	ENSG00000272333	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.0708399246776232	0.00418809759833753	0	0
7I_KMT5C___ENSG00000133247___ENST00000255613___protein_coding___protein_coding	7I	KMT5C	ENSG00000133247	TRUE	TRUE	TRUE	FALSE	TRUE	0.00725316329315607	0.0260989196180717	0.0188464391925189	0.00481948558892842	0.0317876891686647
7I_LAMA5___ENSG00000130702___ENST00000252999___protein_coding___protein_coding	7I	LAMA5	ENSG00000130702	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0.00418809759833753	0	0.00144489496221203
7I_LIN37___ENSG00000267796___ENST00000301159___protein_coding___protein_coding	7I	LIN37	ENSG00000267796	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
7I_LRP8___ENSG00000157193___ENST00000465675___protein_coding___protein_coding	7I	LRP8	ENSG00000157193	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
7I_LRRC45___ENSG00000169683___ENST00000306688___protein_coding___protein_coding	7I	LRRC45	ENSG00000169683	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0.00481948558892842	0
7I_LSR___ENSG00000105699___ENST00000602122___protein_coding___protein_coding	7I	LSR	ENSG00000105699	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
7I_LTBR___ENSG00000111321___ENST00000539925___protein_coding___protein_coding	7I	LTBR	ENSG00000111321	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00628214639750629	0	0
7I_MAMDC4___ENSG00000177943___ENST00000317446___protein_coding___protein_coding	7I	MAMDC4	ENSG00000177943	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0.00144489496221203
7I_MAP3K11___ENSG00000173327___ENST00000530153___protein_coding___protein_coding	7I	MAP3K11	ENSG00000173327	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
7I_MBD1___ENSG00000141644___ENST00000589541___protein_coding___protein_coding	7I	MBD1	ENSG00000141644	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
7I_MKRN2___ENSG00000075975___ENST00000170447___protein_coding___protein_coding	7I	MKRN2	ENSG00000075975	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
7I_MMS19___ENSG00000155229___ENST00000434538___protein_coding___protein_coding	7I	MMS19	ENSG00000155229	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0.00628214639750629	0.00963897117785683	0
7I_MSL1___ENSG00000188895___ENST00000398532___protein_coding___protein_coding	7I	MSL1	ENSG00000188895	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
7I_MSTO2P___ENSG00000203761___ENST00000314835___pseudogene___pseudogene	7I	MSTO2P	ENSG00000203761	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.00418809759833753	0	0
7I_MTA2___ENSG00000149480___ENST00000524902___protein_coding___protein_coding	7I	MTA2	ENSG00000149480	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0	0.00418809759833753	0	0
7I_MTMR10___ENSG00000166912___ENST00000566981___protein_coding___protein_coding	7I	MTMR10	ENSG00000166912	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
7I_MUS81___ENSG00000172732___ENST00000530111___protein_coding___protein_coding	7I	MUS81	ENSG00000172732	FALSE	TRUE	FALSE	FALSE	FALSE	0.00198761266519034	0.00745683417659191	0	0	0
7I_NAA40___ENSG00000110583___ENST00000377793___protein_coding___protein_coding	7I	NAA40	ENSG00000110583	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00433468488663609
7I_NAPRT___ENSG00000147813___ENST00000435154___protein_coding___protein_coding	7I	NAPRT	ENSG00000147813	FALSE	FALSE	FALSE	FALSE	FALSE	0.0188301956004955	0	0.00209404879916876	0	0
7I_NAT10___ENSG00000135372___ENST00000257829___protein_coding___protein_coding	7I	NAT10	ENSG00000135372	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.00209404879916876	0	0
7I_NBEAL2___ENSG00000160796___ENST00000450053___protein_coding___protein_coding	7I	NBEAL2	ENSG00000160796	FALSE	TRUE	TRUE	FALSE	FALSE	0.00327793796277539	0.00745683417659191	0.00628214639750629	0.00963897117785683	0.00866936977327218
7I_NOP56___ENSG00000101361___ENST00000329276___protein_coding___protein_coding	7I	NOP56	ENSG00000101361	FALSE	FALSE	TRUE	FALSE	FALSE	0	0.00372841708829596	0.00628214639750629	0	0
7I_NOXA1___ENSG00000188747___ENST00000341349___protein_coding___protein_coding	7I	NOXA1	ENSG00000188747	FALSE	FALSE	TRUE	FALSE	TRUE	0	0	0.00418809759833753	0	0.0317876891686647
7I_NUDC___ENSG00000090273___ENST00000321265___protein_coding___protein_coding	7I	NUDC	ENSG00000090273	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.0158938445843323
7I_OGFOD2___ENSG00000111325___ENST00000397389___protein_coding___protein_coding	7I	OGFOD2	ENSG00000111325	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0	0	0	0
7I_OSGEP___ENSG00000092094___ENST00000206542___protein_coding___protein_coding	7I	OSGEP	ENSG00000092094	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
7I_PCNX3___ENSG00000197136___ENST00000355703___protein_coding___protein_coding	7I	PCNX3	ENSG00000197136	TRUE	FALSE	TRUE	TRUE	TRUE	0.00526555062796573	0.00372841708829596	0.00837619519667505	0.0771117694228547	0.0144489496221203
7I_PDHB___ENSG00000168291___ENST00000383714___protein_coding___protein_coding	7I	PDHB	ENSG00000168291	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00628214639750629	0	0
7I_PFAS___ENSG00000178921___ENST00000314666___protein_coding___protein_coding	7I	PFAS	ENSG00000178921	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
7I_PKP3___ENSG00000184363___ENST00000331563___protein_coding___protein_coding	7I	PKP3	ENSG00000184363	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00288978992442406
7I_PLXNB1___ENSG00000164050___ENST00000456774___protein_coding___protein_coding	7I	PLXNB1	ENSG00000164050	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
7I_PNPLA2___ENSG00000177666___ENST00000336615___protein_coding___protein_coding	7I	PNPLA2	ENSG00000177666	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.0223705025297757	0.00418809759833753	0	0
7I_POLR1C___ENSG00000171453___ENST00000646188___protein_coding___protein_coding	7I	POLR1C	ENSG00000171453	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
7I_PPAN-P2RY11___ENSG00000243207___ENST00000428358___protein_coding___protein_coding	7I	PPAN-P2RY11	ENSG00000243207	FALSE	FALSE	TRUE	FALSE	FALSE	0.00198761266519034	0	0.0251285855900252	0	0.00144489496221203
7I_PPP1R10___ENSG00000204569___ENST00000376511___protein_coding___protein_coding	7I	PPP1R10	ENSG00000204569	TRUE	FALSE	FALSE	FALSE	FALSE	0.00491690694416308	0	0.00209404879916876	0	0
7I_PPP2R1A___ENSG00000105568___ENST00000322088___protein_coding___protein_coding	7I	PPP2R1A	ENSG00000105568	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0	0	0	0.00144489496221203
7I_PRRC2A___ENSG00000204469___ENST00000376007___protein_coding___protein_coding	7I	PRRC2A	ENSG00000204469	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00963897117785683	0
7I_PTOV1___ENSG00000104960___ENST00000600603___protein_coding___protein_coding	7I	PTOV1	ENSG00000104960	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
7I_PTPN23___ENSG00000076201___ENST00000265562___protein_coding___protein_coding	7I	PTPN23	ENSG00000076201	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00628214639750629	0	0.00577957984884812
7I_PTPRK___ENSG00000152894___ENST00000368213___protein_coding___protein_coding	7I	PTPRK	ENSG00000152894	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
7I_PTPRVP___ENSG00000243323___ENST00000482597___pseudogene___lncRNA	7I	PTPRVP	ENSG00000243323	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
7I_RABEP2___ENSG00000177548___ENST00000358201___protein_coding___protein_coding	7I	RABEP2	ENSG00000177548	FALSE	FALSE	FALSE	FALSE	FALSE	0.00655587592555078	0	0	0	0
7I_RECQL5___ENSG00000108469___ENST00000580707___protein_coding___protein_coding	7I	RECQL5	ENSG00000108469	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
7I_RETREG2___ENSG00000144567___ENST00000458520___protein_coding___protein_coding	7I	RETREG2	ENSG00000144567	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.0240974279446421	0
7I_REXO1___ENSG00000079313___ENST00000643515___protein_coding___protein_coding	7I	REXO1	ENSG00000079313	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
7I_RILP___ENSG00000167705___ENST00000301336___protein_coding___protein_coding	7I	RILP	ENSG00000167705	FALSE	FALSE	FALSE	FALSE	FALSE	0.00362658164657803	0.0335557537946636	0.00209404879916876	0	0
7I_RNF25___ENSG00000163481___ENST00000295704___protein_coding___protein_coding	7I	RNF25	ENSG00000163481	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0.00745683417659191	0	0	0
7I_RNF40___ENSG00000103549___ENST00000324685___protein_coding___protein_coding	7I	RNF40	ENSG00000103549	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
7I_RPL7A___ENSG00000148303___ENST00000323345___protein_coding___protein_coding	7I	RPL7A	ENSG00000148303	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
7I_RUSC2___ENSG00000198853___ENST00000361226___protein_coding___protein_coding	7I	RUSC2	ENSG00000198853	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
7I_SBNO2___ENSG00000064932___ENST00000438103___protein_coding___protein_coding	7I	SBNO2	ENSG00000064932	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
7I_SEMA4C___ENSG00000168758___ENST00000305476___protein_coding___protein_coding	7I	SEMA4C	ENSG00000168758	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00577957984884812
7I_SEPT5___ENSG00000184702___ENST00000455784___protein_coding___protein_coding	7I	SEPT5	ENSG00000184702	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00433468488663609
7I_SF3A3___ENSG00000183431___ENST00000373019___protein_coding___protein_coding	7I	SF3A3	ENSG00000183431	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00144489496221203
7I_SH3D21___ENSG00000214193___ENST00000453908___protein_coding___protein_coding	7I	SH3D21	ENSG00000214193	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0240974279446421	0
7I_SLC12A3___ENSG00000070915___ENST00000566786___protein_coding___protein_coding	7I	SLC12A3	ENSG00000070915	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
7I_SLC25A1___ENSG00000100075___ENST00000451283___protein_coding___protein_coding	7I	SLC25A1	ENSG00000100075	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00628214639750629	0	0
7I_SLC2A11___ENSG00000133460___ENST00000345044___protein_coding___protein_coding	7I	SLC2A11	ENSG00000133460	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
7I_SLC2A4RG___ENSG00000125520___ENST00000266077___protein_coding___protein_coding	7I	SLC2A4RG	ENSG00000125520	FALSE	FALSE	FALSE	FALSE	FALSE	0.00362658164657803	0.0484694221478474	0.00209404879916876	0	0.00577957984884812
7I_SLC3A2___ENSG00000168003___ENST00000377890___protein_coding___protein_coding	7I	SLC3A2	ENSG00000168003	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0.00144489496221203
7I_SLU7___ENSG00000164609___ENST00000297151___protein_coding___protein_coding	7I	SLU7	ENSG00000164609	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0.00418809759833753	0.0192779423557137	0.00144489496221203
7I_SMYD5___ENSG00000135632___ENST00000389501___protein_coding___protein_coding	7I	SMYD5	ENSG00000135632	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00963897117785683	0
7I_SPAG8___ENSG00000137098___ENST00000340291___protein_coding___protein_coding	7I	SPAG8	ENSG00000137098	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
7I_SPOUT1___ENSG00000198917___ENST00000361256___protein_coding___protein_coding	7I	SPOUT1	ENSG00000198917	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
7I_SRCAP___ENSG00000080603___ENST00000262518___protein_coding___protein_coding	7I	SRCAP	ENSG00000080603	FALSE	TRUE	FALSE	FALSE	FALSE	0	0.0969388442956949	0.00628214639750629	0	0.00144489496221203
7I_STRIP1___ENSG00000143093___ENST00000369796___protein_coding___protein_coding	7I	STRIP1	ENSG00000143093	FALSE	FALSE	FALSE	FALSE	FALSE	0.0180286587952646	0.00372841708829596	0.0104702439958438	0	0
7I_STRN4___ENSG00000090372___ENST00000594357___protein_coding___lncRNA	7I	STRN4	ENSG00000090372	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.0230345367908564	0	0
7I_SUPT5H___ENSG00000196235___ENST00000599117___protein_coding___protein_coding	7I	SUPT5H	ENSG00000196235	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.00209404879916876	0	0
7I_TIMELESS___ENSG00000111602___ENST00000229201___protein_coding___protein_coding	7I	TIMELESS	ENSG00000111602	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
7I_TINAGL1___ENSG00000142910___ENST00000457433___protein_coding___protein_coding	7I	TINAGL1	ENSG00000142910	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.0240974279446421	0.00144489496221203
7I_TK1___ENSG00000167900___ENST00000586613___protein_coding___protein_coding	7I	TK1	ENSG00000167900	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0.00209404879916876	0.00481948558892842	0
7I_TMEM173___ENSG00000184584___ENST00000330794___protein_coding___protein_coding	7I	TMEM173	ENSG00000184584	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.0223705025297757	0	0	0
7I_TNIP1___ENSG00000145901___ENST00000523200___protein_coding___protein_coding	7I	TNIP1	ENSG00000145901	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
7I_TNK1___ENSG00000174292___ENST00000570896___protein_coding___protein_coding	7I	TNK1	ENSG00000174292	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00722447481106015
7I_TOP3A___ENSG00000177302___ENST00000542570___protein_coding___protein_coding	7I	TOP3A	ENSG00000177302	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00144489496221203
7I_TOP3B___ENSG00000100038___ENST00000457270___protein_coding___protein_coding	7I	TOP3B	ENSG00000100038	TRUE	FALSE	TRUE	FALSE	FALSE	0.00526555062796573	0	0.00628214639750629	0.00481948558892842	0.00288978992442406
7I_TRMT1___ENSG00000104907___ENST00000221504___protein_coding___protein_coding	7I	TRMT1	ENSG00000104907	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0	0.00628214639750629	0	0.00288978992442406
7I_TRMT6___ENSG00000089195___ENST00000453074___protein_coding___protein_coding	7I	TRMT6	ENSG00000089195	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
7I_TSPAN4___ENSG00000214063___ENST00000397397___protein_coding___protein_coding	7I	TSPAN4	ENSG00000214063	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.0251285855900252	0	0
7I_TTC23___ENSG00000103852___ENST00000262074___protein_coding___protein_coding	7I	TTC23	ENSG00000103852	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
